fpr,tpr
0.09243697478991597,0.6981132075471698
0.09243697478991597,0.6886792452830188
0.09243697478991597,0.6792452830188679
0.09243697478991597,0.6698113207547169
0.08403361344537819,0.6698113207547169
0.08403361344537819,0.660377358490566
0.08403361344537819,0.6509433962264151
0.07563025210084029,0.6509433962264151
0.0672268907563025,0.6509433962264151
0.0672268907563025,0.6415094339622641
0.05882352941176472,0.6415094339622641
0.050420168067226934,0.6415094339622641
0.050420168067226934,0.6320754716981132
0.04201680672268904,0.6320754716981132
0.04201680672268904,0.6226415094339622
0.03361344537815125,0.6226415094339622
0.03361344537815125,0.6132075471698113
0.025210084033613467,0.6132075471698113
0.025210084033613467,0.6037735849056604
0.025210084033613467,0.5943396226415094
0.025210084033613467,0.5849056603773585
0.025210084033613467,0.5754716981132075
0.025210084033613467,0.5660377358490566
0.025210084033613467,0.5566037735849056
0.01680672268907568,0.5566037735849056
0.01680672268907568,0.5471698113207547
0.01680672268907568,0.5377358490566038
0.01680672268907568,0.5283018867924528
0.01680672268907568,0.5188679245283019
0.01680672268907568,0.5094339622641509
0.01680672268907568,0.5
0.01680672268907568,0.49056603773584906
0.01680672268907568,0.4811320754716981
0.01680672268907568,0.4716981132075472
0.01680672268907568,0.46226415094339623
0.01680672268907568,0.4528301886792453
0.008403361344537785,0.4528301886792453
0.008403361344537785,0.44339622641509435
0.008403361344537785,0.4339622641509434
0.008403361344537785,0.42452830188679247
0.008403361344537785,0.41509433962264153
0.008403361344537785,0.4056603773584906
0.008403361344537785,0.39622641509433965
0.008403361344537785,0.3867924528301887
0.008403361344537785,0.37735849056603776
0.008403361344537785,0.36792452830188677
0.008403361344537785,0.3584905660377358
0.008403361344537785,0.3490566037735849
0.008403361344537785,0.33962264150943394
0.008403361344537785,0.330188679245283
0.008403361344537785,0.32075471698113206
0.008403361344537785,0.3113207547169811
0.008403361344537785,0.3018867924528302
0.008403361344537785,0.29245283018867924
0.008403361344537785,0.2830188679245283
0.008403361344537785,0.27358490566037735
0.008403361344537785,0.2641509433962264
0.008403361344537785,0.25471698113207547
0,0.25471698113207547
0,0.24528301886792453
0,0.2358490566037736
0,0.22641509433962265
0,0.2169811320754717
0,0.20754716981132076
0,0.19811320754716982
0,0.18867924528301888
0,0.1792452830188679
0,0.16981132075471697
0,0.16037735849056603
0,0.1509433962264151
0,0.14150943396226415
0,0.1320754716981132
0,0.12264150943396226
0,0.11320754716981132
0,0.10377358490566038
0,0.09433962264150944
0,0.08490566037735849
0,0.07547169811320754
0,0.0660377358490566
0,0.05660377358490566
0,0.04716981132075472
0,0.03773584905660377
0,0.02830188679245283
0,0.018867924528301886
0,0.009433962264150943
0,0
